URL_Length,Dots_Count,Suspicious_TLD,Hyphen_Count,Subdir_Count,Domain_Length,IP_Present,Double_Slash_Count,URL_Shortening_Service,Count_SubDomain (Domain_Tokens),Count_Queries,Count_At_Symbol,Presence of %20,digit/letter,special_characters
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,2.0,0.0,2.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,1.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,1.0
46.0,3.0,0.0,0.0,4.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.125,5.0
291.0,16.0,0.0,2.0,5.0,22.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.2765957446808511,7.0
45.0,2.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,3.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81.0,3.0,0.0,2.0,6.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
33.0,2.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,2.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,3.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59.0,2.0,0.0,0.0,4.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
47.0,2.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529413,2.0
19.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,2.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,3.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,1.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57.0,2.0,0.0,0.0,2.0,23.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
60.0,1.0,0.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,1.0
39.0,1.0,0.0,0.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,4.0
196.0,2.0,0.0,0.0,2.0,14.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.5423728813559322,3.0
71.0,1.0,0.0,0.0,3.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
53.0,2.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101.0,3.0,0.0,0.0,6.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0
33.0,2.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25.0,1.0,0.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0
28.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86.0,2.0,0.0,1.0,5.0,29.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.41509433962264153,6.0
47.0,1.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
74.0,2.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34.0,2.0,0.0,1.0,1.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17391304347826086,1.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,0.0,1.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,2.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
205.0,2.0,0.0,0.0,2.0,19.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.4318181818181818,3.0
21.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.0
21.0,1.0,0.0,1.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,2.0,0.0,0.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80.0,3.0,0.0,0.0,5.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.078125,6.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60.0,1.0,0.0,1.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,6.0
28.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90.0,3.0,0.0,0.0,5.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0
47.0,2.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529413,2.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1875,0.0
68.0,1.0,0.0,0.0,5.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
30.0,2.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56.0,3.0,0.0,0.0,3.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
41.0,2.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,1.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0
24.0,3.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85.0,1.0,0.0,0.0,4.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6041666666666666,4.0
27.0,3.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,1.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96.0,4.0,0.0,0.0,7.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06493506493506493,8.0
22.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
96.0,3.0,0.0,1.0,1.0,34.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.34375,2.0
75.0,3.0,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23076923076923078,4.0
22.0,3.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93.0,3.0,0.0,1.0,3.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.43636363636363634,3.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.0
63.0,3.0,0.0,0.0,3.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
41.0,2.0,0.0,0.0,3.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7368421052631579,3.0
54.0,1.0,0.0,0.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.96,1.0
25.0,2.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.0,3.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
24.0,1.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.0,3.0,0.0,0.0,2.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06060606060606061,2.0
68.0,1.0,0.0,0.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6216216216216216,4.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
148.0,4.0,0.0,1.0,3.0,19.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.5308641975308642,4.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73.0,3.0,0.0,1.0,3.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
161.0,3.0,0.0,2.0,4.0,13.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.4,6.0
63.0,4.0,0.0,1.0,5.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51.0,2.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
60.0,4.0,0.0,0.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.225,4.0
31.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65.0,2.0,0.0,1.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,4.0
124.0,2.0,0.0,1.0,3.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0175438596491229,4.0
82.0,2.0,0.0,1.0,4.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
16.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35.0,2.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.034482758620689655,0.0
67.0,3.0,0.0,0.0,4.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
23.0,3.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.0
306.0,5.0,0.0,7.0,4.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1762295081967213,13.0
27.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0,3.0,0.0,1.0,3.0,27.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.058823529411764705,3.0
30.0,2.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78.0,2.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4166666666666667,5.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70.0,2.0,0.0,4.0,2.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3409090909090909,2.0
50.0,2.0,0.0,4.0,0.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1388888888888889,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,0.0,1.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.0,2.0,0.0,0.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
32.0,2.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33.0,2.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48.0,3.0,0.0,0.0,1.0,29.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
25.0,3.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.0,5.0,0.0,1.0,10.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5211267605633803,14.0
30.0,2.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119.0,3.0,0.0,1.0,8.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31645569620253167,10.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153.0,3.0,0.0,1.0,5.0,27.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.18181818181818182,7.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,2.0,0.0,0.0,1.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,3.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,1.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,2.0,0.0,0.0,0.0,29.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,1.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58.0,2.0,0.0,1.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
218.0,2.0,0.0,0.0,5.0,15.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.6178861788617886,6.0
40.0,2.0,0.0,0.0,2.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06451612903225806,2.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,1.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,1.0,0.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70.0,2.0,0.0,0.0,3.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.47619047619047616,3.0
27.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
320.0,15.0,0.0,1.0,8.0,14.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.40437158469945356,9.0
28.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
70.0,2.0,0.0,1.0,2.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.55,2.0
32.0,2.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60.0,2.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4444444444444444,3.0
27.0,3.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,1.0
34.0,2.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.0
78.0,3.0,0.0,0.0,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16071428571428573,9.0
22.0,3.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,2.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38.0,2.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122.0,2.0,0.0,1.0,2.0,13.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.3037974683544304,2.0
28.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,1.0,1.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.0,2.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
28.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21.0,1.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,3.0,0.0,0.0,3.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.18518518518518517,9.0
113.0,2.0,0.0,0.0,5.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.05263157894736842,5.0
45.0,3.0,0.0,0.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.0,0.0,2.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,1.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15,1.0
34.0,2.0,0.0,0.0,1.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
46.0,2.0,0.0,0.0,3.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7272727272727273,3.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87.0,2.0,0.0,1.0,4.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,5.0
32.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,3.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,3.0,0.0,1.0,3.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
29.0,2.0,0.0,1.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,3.0
21.0,2.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,2.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
39.0,3.0,1.0,3.0,1.0,30.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.03571428571428571,1.0
